timestamp,machine,ip,ping_time_ms
2024-06-16 10:28:44,nodoIngreso,192.168.1.114,0.92
2024-06-16 10:28:44,grafana,192.168.1.241,0.49
2024-06-16 10:28:44,prometheus,192.168.1.251,0.81
2024-06-16 10:33:44,servidor1,192.168.1.101,0.32
2024-06-16 10:33:44,servidor2,192.168.1.102,0.59
2024-06-16 10:33:44,servidor3,192.168.1.103,0.37
2024-06-16 10:33:44,nodoAplicación,192.168.1.111,0.26
2024-06-16 10:33:44,nodoBBDD,192.168.1.112,0.9
2024-06-16 10:33:44,nodoRegistro,192.168.1.113,0.73
2024-06-16 10:33:44,nodoIngreso,192.168.1.114,0.27
2024-06-16 10:33:44,grafana,192.168.1.241,0.59
2024-06-16 10:33:44,prometheus,192.168.1.251,0.95
2024-06-16 10:38:44,servidor1,192.168.1.101,0.74
2024-06-16 10:38:44,servidor2,192.168.1.102,0.34
2024-06-16 10:38:44,servidor3,192.168.1.103,0.74
2024-06-16 10:38:44,nodoAplicación,192.168.1.111,0.24
2024-06-16 10:38:44,nodoBBDD,192.168.1.112,0.92
2024-06-16 10:38:44,nodoRegistro,192.168.1.113,0.95
2024-06-16 10:38:44,nodoIngreso,192.168.1.114,0.37
2024-06-16 10:38:44,grafana,192.168.1.241,0.49
2024-06-16 10:38:44,prometheus,192.168.1.251,0.84
2024-06-16 10:43:44,servidor1,192.168.1.101,0.41
2024-06-16 10:43:44,servidor2,192.168.1.102,0.91
2024-06-16 10:43:44,servidor3,192.168.1.103,0.33
2024-06-16 10:43:44,nodoAplicación,192.168.1.111,0.18
2024-06-16 10:43:44,nodoBBDD,192.168.1.112,0.27
2024-06-16 10:43:44,nodoRegistro,192.168.1.113,0.8
2024-06-16 10:43:44,nodoIngreso,192.168.1.114,0.75
2024-06-16 10:43:44,grafana,192.168.1.241,0.89
2024-06-16 10:43:44,prometheus,192.168.1.251,0.73
2024-06-16 10:48:44,servidor1,192.168.1.101,0.67
2024-06-16 10:48:44,servidor2,192.168.1.102,0.6
2024-06-16 10:48:44,servidor3,192.168.1.103,0.96
2024-06-16 10:48:44,nodoAplicación,192.168.1.111,0.24
2024-06-16 10:48:44,nodoBBDD,192.168.1.112,0.89
2024-06-16 10:48:44,nodoRegistro,192.168.1.113,0.81
2024-06-16 10:48:44,nodoIngreso,192.168.1.114,0.3
2024-06-16 10:48:44,grafana,192.168.1.241,0.87
2024-06-16 10:48:44,prometheus,192.168.1.251,0.73
2024-06-16 10:53:44,servidor1,192.168.1.101,0.63
2024-06-16 10:53:44,servidor2,192.168.1.102,0.35
2024-06-16 10:53:44,servidor3,192.168.1.103,0.42
2024-06-16 10:53:44,nodoAplicación,192.168.1.111,0.12
2024-06-16 10:53:44,nodoBBDD,192.168.1.112,0.66
2024-06-16 10:53:44,nodoRegistro,192.168.1.113,0.24
2024-06-16 10:53:44,nodoIngreso,192.168.1.114,0.24
2024-06-16 10:53:44,grafana,192.168.1.241,0.13
2024-06-16 10:53:44,prometheus,192.168.1.251,0.73
2024-06-16 10:58:44,servidor1,192.168.1.101,0.18
2024-06-16 10:58:44,servidor2,192.168.1.102,0.85
2024-06-16 10:58:44,servidor3,192.168.1.103,0.29
2024-06-16 10:58:44,nodoAplicación,192.168.1.111,0.92
2024-06-16 10:58:44,nodoBBDD,192.168.1.112,0.24
2024-06-16 10:58:44,nodoRegistro,192.168.1.113,0.8
2024-06-16 10:58:44,nodoIngreso,192.168.1.114,0.34
2024-06-16 10:58:44,grafana,192.168.1.241,0.28
2024-06-16 10:58:44,prometheus,192.168.1.251,0.18
2024-06-16 11:03:44,servidor1,192.168.1.101,0.87
2024-06-16 11:03:44,servidor2,192.168.1.102,0.66
2024-06-16 11:03:44,servidor3,192.168.1.103,0.25
2024-06-16 11:03:44,nodoAplicación,192.168.1.111,0.2
2024-06-16 11:03:44,nodoBBDD,192.168.1.112,0.85
2024-06-16 11:03:44,nodoRegistro,192.168.1.113,0.73
2024-06-16 11:03:44,nodoIngreso,192.168.1.114,0.27
2024-06-16 11:03:44,grafana,192.168.1.241,0.81
2024-06-16 11:03:44,prometheus,192.168.1.251,0.5
2024-06-16 11:08:44,servidor1,192.168.1.101,0.34
2024-06-16 11:08:44,servidor2,192.168.1.102,0.5
2024-06-16 11:08:44,servidor3,192.168.1.103,0.99
2024-06-16 11:08:44,nodoAplicación,192.168.1.111,0.24
2024-06-16 11:08:44,nodoBBDD,192.168.1.112,0.92
2024-06-16 11:08:44,nodoRegistro,192.168.1.113,0.95
2024-06-16 11:08:44,nodoIngreso,192.168.1.114,0.24
2024-06-16 11:08:44,grafana,192.168.1.241,0.61
2024-06-16 11:08:44,prometheus,192.168.1.251,0.78
2024-06-16 11:13:44,servidor1,192.168.1.101,0.23
2024-06-16 11:13:44,servidor2,192.168.1.102,0.65
2024-06-16 11:13:44,servidor3,192.168.1.103,0.21
2024-06-16 11:13:44,nodoAplicación,192.168.1.111,0.79
2024-06-16 11:13:44,nodoBBDD,192.168.1.112,0.88
2024-06-16 11:13:44,nodoRegistro,192.168.1.113,0.67
2024-06-16 11:13:44,nodoIngreso,192.168.1.114,0.64
2024-06-16 11:13:44,grafana,192.168.1.241,0.81
2024-06-16 11:13:44,prometheus,192.168.1.251,0.65
2024-06-16 11:18:44,servidor1,192.168.1.101,0.22
2024-06-16 11:18:44,servidor2,192.168.1.102,0.12
2024-06-16 11:18:44,servidor3,192.168.1.103,0.25
2024-06-16 11:18:44,nodoAplicación,192.168.1.111,0.83
2024-06-16 11:18:44,nodoBBDD,192.168.1.112,0.62
2024-06-16 11:18:44,nodoRegistro,192.168.1.113,0.48
2024-06-16 11:18:44,nodoIngreso,192.168.1.114,0.2
2024-06-16 11:18:44,grafana,192.168.1.241,0.49
2024-06-16 11:18:44,prometheus,192.168.1.251,0.53
2024-06-16 11:23:44,servidor1,192.168.1.101,0.23
2024-06-16 11:23:44,servidor2,192.168.1.102,0.29
2024-06-16 11:23:44,servidor3,192.168.1.103,0.7
2024-06-16 11:23:44,nodoAplicación,192.168.1.111,0.66
2024-06-16 11:23:44,nodoBBDD,192.168.1.112,0.37
2024-06-16 11:23:44,nodoRegistro,192.168.1.113,0.31
2024-06-16 11:23:44,nodoIngreso,192.168.1.114,0.28
2024-06-16 11:23:44,grafana,192.168.1.241,0.38
2024-06-16 11:23:44,prometheus,192.168.1.251,0.63
2024-06-16 11:28:44,servidor1,192.168.1.101,0.62
2024-06-16 11:28:44,servidor2,192.168.1.102,0.64
2024-06-16 11:28:44,servidor3,192.168.1.103,0.42
2024-06-16 11:28:44,nodoAplicación,192.168.1.111,0.82
2024-06-16 11:28:44,nodoBBDD,192.168.1.112,0.34
2024-06-16 11:28:44,nodoRegistro,192.168.1.113,0.56
2024-06-16 11:28:44,nodoIngreso,192.168.1.114,0.71
2024-06-16 11:28:44,grafana,192.168.1.241,0.87
2024-06-16 11:28:44,prometheus,192.168.1.251,0.44
2024-06-16 11:33:44,servidor1,192.168.1.101,0.23
2024-06-16 11:33:44,servidor2,192.168.1.102,0.13
2024-06-16 11:33:44,servidor3,192.168.1.103,0.88
2024-06-16 11:33:44,nodoAplicación,192.168.1.111,0.75
2024-06-16 11:33:44,nodoBBDD,192.168.1.112,0.21
2024-06-16 11:33:44,nodoRegistro,192.168.1.113,0.36
2024-06-16 11:33:44,nodoIngreso,192.168.1.114,1.0
2024-06-16 11:33:44,grafana,192.168.1.241,0.66
2024-06-16 11:33:44,prometheus,192.168.1.251,0.44
2024-06-16 11:38:44,servidor1,192.168.1.101,0.61
2024-06-16 11:38:44,servidor2,192.168.1.102,0.76
2024-06-16 11:38:44,servidor3,192.168.1.103,0.92
2024-06-16 11:38:44,nodoAplicación,192.168.1.111,0.59
2024-06-16 11:38:44,nodoBBDD,192.168.1.112,0.44
2024-06-16 11:38:44,nodoRegistro,192.168.1.113,0.62
2024-06-16 11:38:44,nodoIngreso,192.168.1.114,0.88
2024-06-16 11:38:44,grafana,192.168.1.241,0.76
2024-06-16 11:38:44,prometheus,192.168.1.251,0.98
2024-06-16 11:43:44,servidor1,192.168.1.101,0.43
2024-06-16 11:43:44,servidor2,192.168.1.102,0.93
2024-06-16 11:43:44,servidor3,192.168.1.103,0.56
2024-06-16 11:43:44,nodoAplicación,192.168.1.111,0.63
2024-06-16 11:43:44,nodoBBDD,192.168.1.112,0.67
2024-06-16 11:43:44,nodoRegistro,192.168.1.113,0.79
2024-06-16 11:43:44,nodoIngreso,192.168.1.114,0.98
2024-06-16 11:43:44,grafana,192.168.1.241,0.2
2024-06-16 11:43:44,prometheus,192.168.1.251,0.37
2024-06-16 11:48:44,servidor1,192.168.1.101,0.48
2024-06-16 11:48:44,servidor2,192.168.1.102,0.27
2024-06-16 11:48:44,servidor3,192.168.1.103,0.18
2024-06-16 11:48:44,nodoAplicación,192.168.1.111,0.87
2024-06-16 11:48:44,nodoBBDD,192.168.1.112,0.51
2024-06-16 11:48:44,nodoRegistro,192.168.1.113,0.18
2024-06-16 11:48:44,nodoIngreso,192.168.1.114,0.97
2024-06-16 11:48:44,grafana,192.168.1.241,0.32
2024-06-16 11:48:44,prometheus,192.168.1.251,0.91
2024-06-16 11:53:44,servidor1,192.168.1.101,0.81
2024-06-16 11:53:44,servidor2,192.168.1.102,0.84
2024-06-16 11:53:44,servidor3,192.168.1.103,0.29
2024-06-16 11:53:44,nodoAplicación,192.168.1.111,0.96
2024-06-16 11:53:44,nodoBBDD,192.168.1.112,0.17
2024-06-16 11:53:44,nodoRegistro,192.168.1.113,0.22
2024-06-16 11:53:44,nodoIngreso,192.168.1.114,0.22
2024-06-16 11:53:44,grafana,192.168.1.241,1.0
2024-06-16 11:53:44,prometheus,192.168.1.251,0.93
2024-06-16 11:58:44,servidor1,192.168.1.101,0.2
2024-06-16 11:58:44,servidor2,192.168.1.102,0.85
2024-06-16 11:58:44,servidor3,192.168.1.103,0.23
2024-06-16 11:58:44,nodoAplicación,192.168.1.111,0.78
2024-06-16 11:58:44,nodoBBDD,192.168.1.112,0.69
2024-06-16 11:58:44,nodoRegistro,192.168.1.113,0.16
2024-06-16 11:58:44,nodoIngreso,192.168.1.114,0.95
2024-06-16 11:58:44,grafana,192.168.1.241,0.3
2024-06-16 11:58:44,prometheus,192.168.1.251,0.95
2024-06-16 12:03:44,servidor1,192.168.1.101,0.82
2024-06-16 12:03:44,servidor2,192.168.1.102,0.61
2024-06-16 12:03:44,servidor3,192.168.1.103,0.16
2024-06-16 12:03:44,nodoAplicación,192.168.1.111,0.88
2024-06-16 12:03:44,nodoBBDD,192.168.1.112,0.17
2024-06-16 12:03:44,nodoRegistro,192.168.1.113,0.44
2024-06-16 12:03:44,nodoIngreso,192.168.1.114,0.74
2024-06-16 12:03:44,grafana,192.168.1.241,0.31
2024-06-16 12:03:44,prometheus,192.168.1.251,0.56
2024-06-16 12:08:44,servidor1,192.168.1.101,0.35
2024-06-16 12:08:44,servidor2,192.168.1.102,0.9
2024-06-16 12:08:44,servidor3,192.168.1.103,0.56
2024-06-16 12:08:44,nodoAplicación,192.168.1.111,0.25
2024-06-16 12:08:44,nodoBBDD,192.168.1.112,0.34
2024-06-16 12:08:44,nodoRegistro,192.168.1.113,0.34
2024-06-16 12:08:44,nodoIngreso,192.168.1.114,0.62
2024-06-16 12:08:44,grafana,192.168.1.241,0.44
2024-06-16 12:08:44,prometheus,192.168.1.251,0.15
2024-06-16 12:13:44,servidor1,192.168.1.101,0.65
2024-06-16 12:13:44,servidor2,192.168.1.102,0.72
2024-06-16 12:13:44,servidor3,192.168.1.103,0.67
2024-06-16 12:13:44,nodoAplicación,192.168.1.111,0.66
2024-06-16 12:13:44,nodoBBDD,192.168.1.112,0.88
2024-06-16 12:13:44,nodoRegistro,192.168.1.113,0.84
2024-06-16 12:13:44,nodoIngreso,192.168.1.114,0.39
2024-06-16 12:13:44,grafana,192.168.1.241,0.77
2024-06-16 12:13:44,prometheus,192.168.1.251,0.84
2024-06-16 12:18:44,servidor1,192.168.1.101,0.28
2024-06-16 12:18:44,servidor2,192.168.1.102,0.76
2024-06-16 12:18:44,servidor3,192.168.1.103,0.38
2024-06-16 12:18:44,nodoAplicación,192.168.1.111,0.31
2024-06-16 12:18:44,nodoBBDD,192.168.1.112,0.99
2024-06-16 12:18:44,nodoRegistro,192.168.1.113,0.72
2024-06-16 12:18:44,nodoIngreso,192.168.1.114,0.76
2024-06-16 12:18:44,grafana,192.168.1.241,0.41
2024-06-16 12:18:44,prometheus,192.168.1.251,0.82
2024-06-16 12:23:44,servidor1,192.168.1.101,0.9
2024-06-16 12:23:44,servidor2,192.168.1.102,0.51
2024-06-16 12:23:44,servidor3,192.168.1.103,0.23
2024-06-16 12:23:44,nodoAplicación,192.168.1.111,0.43
2024-06-16 12:23:44,nodoBBDD,192.168.1.112,0.91
2024-06-16 12:23:44,nodoRegistro,192.168.1.113,0.17
2024-06-16 12:23:44,nodoIngreso,192.168.1.114,0.67
2024-06-16 12:23:44,grafana,192.168.1.241,0.85
2024-06-16 12:23:44,prometheus,192.168.1.251,0.23
2024-06-16 12:28:44,servidor1,192.168.1.101,0.39
2024-06-16 12:28:44,servidor2,192.168.1.102,0.34
2024-06-16 12:28:44,servidor3,192.168.1.103,0.5
2024-06-16 12:28:44,nodoAplicación,192.168.1.111,0.69
2024-06-16 12:28:44,nodoBBDD,192.168.1.112,1.0
2024-06-16 12:28:44,nodoRegistro,192.168.1.113,1.0
2024-06-16 12:28:44,nodoIngreso,192.168.1.114,0.6
2024-06-16 12:28:44,grafana,192.168.1.241,0.67
2024-06-16 12:28:44,prometheus,192.168.1.251,0.87
2024-06-16 12:33:44,servidor1,192.168.1.101,0.47
2024-06-16 12:33:44,servidor2,192.168.1.102,0.55
2024-06-16 12:33:44,servidor3,192.168.1.103,0.12
2024-06-16 12:33:44,nodoAplicación,192.168.1.111,0.19
2024-06-16 12:33:44,nodoBBDD,192.168.1.112,0.85
2024-06-16 12:33:44,nodoRegistro,192.168.1.113,0.19
2024-06-16 12:33:44,nodoIngreso,192.168.1.114,0.59
2024-06-16 12:33:44,grafana,192.168.1.241,0.38
2024-06-16 12:33:44,prometheus,192.168.1.251,0.18
2024-06-16 12:38:44,servidor1,192.168.1.101,0.45
2024-06-16 12:38:44,servidor2,192.168.1.102,0.36
2024-06-16 12:38:44,servidor3,192.168.1.103,0.63
2024-06-16 12:38:44,nodoAplicación,192.168.1.111,0.99
2024-06-16 12:38:44,nodoBBDD,192.168.1.112,0.31
2024-06-16 12:38:44,nodoRegistro,192.168.1.113,0.21
2024-06-16 12:38:44,nodoIngreso,192.168.1.114,0.89
2024-06-16 12:38:44,grafana,192.168.1.241,0.67
2024-06-16 12:38:44,prometheus,192.168.1.251,0.66
2024-06-16 12:43:44,servidor1,192.168.1.101,0.99
2024-06-16 12:43:44,servidor2,192.168.1.102,0.37
2024-06-16 12:43:44,servidor3,192.168.1.103,0.14
2024-06-16 12:43:44,nodoAplicación,192.168.1.111,0.34
2024-06-16 12:43:44,nodoBBDD,192.168.1.112,0.22
2024-06-16 12:43:44,nodoRegistro,192.168.1.113,0.14
2024-06-16 12:43:44,nodoIngreso,192.168.1.114,0.73
2024-06-16 12:43:44,grafana,192.168.1.241,0.27
2024-06-16 12:43:44,prometheus,192.168.1.251,0.62
2024-06-16 12:48:44,servidor1,192.168.1.101,0.11
2024-06-16 12:48:44,servidor2,192.168.1.102,0.48
2024-06-16 12:48:44,servidor3,192.168.1.103,0.99
2024-06-16 12:48:44,nodoAplicación,192.168.1.111,0.57
2024-06-16 12:48:44,nodoBBDD,192.168.1.112,0.72
2024-06-16 12:48:44,nodoRegistro,192.168.1.113,0.44
2024-06-16 12:48:44,nodoIngreso,192.168.1.114,0.34
2024-06-16 12:48:44,grafana,192.168.1.241,0.34
2024-06-16 12:48:44,prometheus,192.168.1.251,0.15
2024-06-16 12:53:44,servidor1,192.168.1.101,0.59
2024-06-16 12:53:44,servidor2,192.168.1.102,0.11
2024-06-16 12:53:44,servidor3,192.168.1.103,0.75
2024-06-16 12:53:44,nodoAplicación,192.168.1.111,0.79
2024-06-16 12:53:44,nodoBBDD,192.168.1.112,0.81
2024-06-16 12:53:44,nodoRegistro,192.168.1.113,0.81
2024-06-16 12:53:44,nodoIngreso,192.168.1.114,0.23
2024-06-16 12:53:44,grafana,192.168.1.241,0.58
2024-06-16 12:53:44,prometheus,192.168.1.251,0.76
2024-06-16 12:58:44,servidor1,192.168.1.101,0.68
2024-06-16 12:58:44,servidor2,192.168.1.102,0.97
2024-06-16 12:58:44,servidor3,192.168.1.103,0.18
2024-06-16 12:58:44,nodoAplicación,192.168.1.111,0.59
2024-06-16 12:58:44,nodoBBDD,192.168.1.112,0.5
2024-06-16 12:58:44,nodoRegistro,192.168.1.113,0.46
2024-06-16 12:58:44,nodoIngreso,192.168.1.114,0.21
2024-06-16 12:58:44,grafana,192.168.1.241,0.54
2024-06-16 12:58:44,prometheus,192.168.1.251,0.19
2024-06-16 13:03:44,servidor1,192.168.1.101,0.84
2024-06-16 13:03:44,servidor2,192.168.1.102,0.17
2024-06-16 13:03:44,servidor3,192.168.1.103,0.3
2024-06-16 13:03:44,nodoAplicación,192.168.1.111,0.25
2024-06-16 13:03:44,nodoBBDD,192.168.1.112,0.56
2024-06-16 13:03:44,nodoRegistro,192.168.1.113,0.14
2024-06-16 13:03:44,nodoIngreso,192.168.1.114,0.81
2024-06-16 13:03:44,grafana,192.168.1.241,0.58
2024-06-16 13:03:44,prometheus,192.168.1.251,0.31
2024-06-16 13:08:44,servidor1,192.168.1.101,0.18
2024-06-16 13:08:44,servidor2,192.168.1.102,0.26
2024-06-16 13:08:44,servidor3,192.168.1.103,0.81
2024-06-16 13:08:44,nodoAplicación,192.168.1.111,0.1
2024-06-16 13:08:44,nodoBBDD,192.168.1.112,0.98
2024-06-16 13:08:44,nodoRegistro,192.168.1.113,0.66
2024-06-16 13:08:44,nodoIngreso,192.168.1.114,0.27
2024-06-16 13:08:44,grafana,192.168.1.241,0.36
2024-06-16 13:08:44,prometheus,192.168.1.251,0.19
2024-06-16 13:13:44,servidor1,192.168.1.101,0.41
2024-06-16 13:13:44,servidor2,192.168.1.102,0.9
2024-06-16 13:13:44,servidor3,192.168.1.103,0.52
2024-06-16 13:13:44,nodoAplicación,192.168.1.111,0.76
2024-06-16 13:13:44,nodoBBDD,192.168.1.112,0.79
2024-06-16 13:13:44,nodoRegistro,192.168.1.113,0.63
2024-06-16 13:13:44,nodoIngreso,192.168.1.114,0.22
2024-06-16 13:13:44,grafana,192.168.1.241,0.28
2024-06-16 13:13:44,prometheus,192.168.1.251,0.83
2024-06-16 13:18:44,servidor1,192.168.1.101,0.26
2024-06-16 13:18:44,servidor2,192.168.1.102,0.97
2024-06-16 13:18:44,servidor3,192.168.1.103,0.68
2024-06-16 13:18:44,nodoAplicación,192.168.1.111,0.16
2024-06-16 13:18:44,nodoBBDD,192.168.1.112,0.56
2024-06-16 13:18:44,nodoRegistro,192.168.1.113,0.57
2024-06-16 13:18:44,nodoIngreso,192.168.1.114,0.77
2024-06-16 13:18:44,grafana,192.168.1.241,0.72
2024-06-16 13:18:44,prometheus,192.168.1.251,0.8
2024-06-16 13:23:44,servidor1,192.168.1.101,0.58
2024-06-16 13:23:44,servidor2,192.168.1.102,0.19
2024-06-16 13:23:44,servidor3,192.168.1.103,0.49
2024-06-16 13:23:44,nodoAplicación,192.168.1.111,1.0
2024-06-16 13:23:44,nodoBBDD,192.168.1.112,0.82
2024-06-16 13:23:44,nodoRegistro,192.168.1.113,0.43
2024-06-16 13:23:44,nodoIngreso,192.168.1.114,0.2
2024-06-16 13:23:44,grafana,192.168.1.241,0.87
2024-06-16 13:23:44,prometheus,192.168.1.251,0.21
2024-06-16 13:28:44,servidor1,192.168.1.101,0.52
2024-06-16 13:28:44,servidor2,192.168.1.102,0.25
2024-06-16 13:28:44,servidor3,192.168.1.103,0.22
2024-06-16 13:28:44,nodoAplicación,192.168.1.111,0.1
2024-06-16 13:28:44,nodoBBDD,192.168.1.112,0.74
2024-06-16 13:28:44,nodoRegistro,192.168.1.113,0.64
2024-06-16 13:28:44,nodoIngreso,192.168.1.114,0.77
2024-06-16 13:28:44,grafana,192.168.1.241,0.34
2024-06-16 13:28:44,prometheus,192.168.1.251,0.56
2024-06-16 13:33:44,servidor1,192.168.1.101,0.44
2024-06-16 13:33:44,servidor2,192.168.1.102,0.55
2024-06-16 13:33:44,servidor3,192.168.1.103,0.67
2024-06-16 13:33:44,nodoAplicación,192.168.1.111,0.26
2024-06-16 13:33:44,nodoBBDD,192.168.1.112,0.7
2024-06-16 13:33:44,nodoRegistro,192.168.1.113,0.65
2024-06-16 13:33:44,nodoIngreso,192.168.1.114,0.27
2024-06-16 13:33:44,grafana,192.168.1.241,0.85
2024-06-16 13:33:44,prometheus,192.168.1.251,0.2
2024-06-16 13:38:44,servidor1,192.168.1.101,0.66
2024-06-16 13:38:44,servidor2,192.168.1.102,0.86
2024-06-16 13:38:44,servidor3,192.168.1.103,0.74
2024-06-16 13:38:44,nodoAplicación,192.168.1.111,0.7
2024-06-16 13:38:44,nodoBBDD,192.168.1.112,0.58
2024-06-16 13:38:44,nodoRegistro,192.168.1.113,0.7
2024-06-16 13:38:44,nodoIngreso,192.168.1.114,0.18
2024-06-16 13:38:44,grafana,192.168.1.241,0.18
2024-06-16 13:38:44,prometheus,192.168.1.251,0.39
2024-06-16 13:43:44,servidor1,192.168.1.101,0.7
2024-06-16 13:43:44,servidor2,192.168.1.102,0.88
2024-06-16 13:43:44,servidor3,192.168.1.103,0.79
2024-06-16 13:43:44,nodoAplicación,192.168.1.111,0.65
2024-06-16 13:43:44,nodoBBDD,192.168.1.112,0.24
2024-06-16 13:43:44,nodoRegistro,192.168.1.113,0.27
2024-06-16 13:43:44,nodoIngreso,192.168.1.114,0.89
2024-06-16 13:43:44,grafana,192.168.1.241,0.19
2024-06-16 13:43:44,prometheus,192.168.1.251,0.93
2024-06-16 13:48:44,servidor1,192.168.1.101,0.17
2024-06-16 13:48:44,servidor2,192.168.1.102,0.45
2024-06-16 13:48:44,servidor3,192.168.1.103,0.36
2024-06-16 13:48:44,nodoAplicación,192.168.1.111,0.87
2024-06-16 13:48:44,nodoBBDD,192.168.1.112,0.53
2024-06-16 13:48:44,nodoRegistro,192.168.1.113,0.15
2024-06-16 13:48:44,nodoIngreso,192.168.1.114,0.41
2024-06-16 13:48:44,grafana,192.168.1.241,0.87
2024-06-16 13:48:44,prometheus,192.168.1.251,0.5
2024-06-16 13:53:44,servidor1,192.168.1.101,0.43
2024-06-16 13:53:44,servidor2,192.168.1.102,0.37
2024-06-16 13:53:44,servidor3,192.168.1.103,0.93
2024-06-16 13:53:44,nodoAplicación,192.168.1.111,0.62
2024-06-16 13:53:44,nodoBBDD,192.168.1.112,0.95
2024-06-16 13:53:44,nodoRegistro,192.168.1.113,0.79
2024-06-16 13:53:44,nodoIngreso,192.168.1.114,0.95
2024-06-16 13:53:44,grafana,192.168.1.241,0.92
2024-06-16 13:53:44,prometheus,192.168.1.251,0.17
2024-06-16 13:58:44,servidor1,192.168.1.101,0.21
2024-06-16 13:58:44,servidor2,192.168.1.102,0.72
2024-06-16 13:58:44,servidor3,192.168.1.103,0.48
2024-06-16 13:58:44,nodoAplicación,192.168.1.111,0.6
2024-06-16 13:58:44,nodoBBDD,192.168.1.112,0.43
2024-06-16 13:58:44,nodoRegistro,192.168.1.113,0.46
2024-06-16 13:58:44,nodoIngreso,192.168.1.114,0.2
2024-06-16 13:58:44,grafana,192.168.1.241,0.96
2024-06-16 13:58:44,prometheus,192.168.1.251,0.7
2024-06-16 14:03:44,servidor1,192.168.1.101,0.72
2024-06-16 14:03:44,servidor2,192.168.1.102,0.75
2024-06-16 14:03:44,servidor3,192.168.1.103,0.75
2024-06-16 14:03:44,nodoAplicación,192.168.1.111,0.78
2024-06-16 14:03:44,nodoBBDD,192.168.1.112,0.16
2024-06-16 14:03:44,nodoRegistro,192.168.1.113,0.1
2024-06-16 14:03:44,nodoIngreso,192.168.1.114,0.82
2024-06-16 14:03:44,grafana,192.168.1.241,0.85
2024-06-16 14:03:44,prometheus,192.168.1.251,0.67
2024-06-16 14:08:44,servidor1,192.168.1.101,0.98
2024-06-16 14:08:44,servidor2,192.168.1.102,0.42
2024-06-16 14:08:44,servidor3,192.168.1.103,0.34
2024-06-16 14:08:44,nodoAplicación,192.168.1.111,0.45
2024-06-16 14:08:44,nodoBBDD,192.168.1.112,0.41
2024-06-16 14:08:44,nodoRegistro,192.168.1.113,0.47
2024-06-16 14:08:44,nodoIngreso,192.168.1.114,0.88
2024-06-16 14:08:44,grafana,192.168.1.241,0.22
2024-06-16 14:08:44,prometheus,192.168.1.251,0.87
2024-06-16 14:13:44,servidor1,192.168.1.101,0.38
2024-06-16 14:13:44,servidor2,192.168.1.102,0.32
2024-06-16 14:13:44,servidor3,192.168.1.103,0.48
2024-06-16 14:13:44,nodoAplicación,192.168.1.111,0.96
2024-06-16 14:13:44,nodoBBDD,192.168.1.112,0.72
2024-06-16 14:13:44,nodoRegistro,192.168.1.113,0.87
