timestamp,machine,ip,ping_time_ms
2024-06-16 10:41:18,prometheus,192.168.1.251,0.94
2024-06-16 10:46:18,servidor1,192.168.1.101,0.68
2024-06-16 10:46:18,servidor2,192.168.1.102,0.68
2024-06-16 10:46:18,servidor3,192.168.1.103,0.68
2024-06-16 10:46:18,nodoAplicación,192.168.1.111,0.68
2024-06-16 10:46:18,nodoBBDD,192.168.1.112,0.68
2024-06-16 10:46:18,nodoRegistro,192.168.1.113,0.68
2024-06-16 10:46:18,nodoIngreso,192.168.1.114,0.68
2024-06-16 10:46:18,grafana,192.168.1.241,0.68
2024-06-16 10:46:18,prometheus,192.168.1.251,0.68
2024-06-16 10:51:18,servidor1,192.168.1.101,0.47
2024-06-16 10:51:18,servidor2,192.168.1.102,0.47
2024-06-16 10:51:18,servidor3,192.168.1.103,0.47
2024-06-16 10:51:18,nodoAplicación,192.168.1.111,0.47
2024-06-16 10:51:18,nodoBBDD,192.168.1.112,0.47
2024-06-16 10:51:18,nodoRegistro,192.168.1.113,0.47
2024-06-16 10:51:18,nodoIngreso,192.168.1.114,0.47
2024-06-16 10:51:18,grafana,192.168.1.241,0.47
2024-06-16 10:51:18,prometheus,192.168.1.251,0.47
2024-06-16 10:56:18,servidor1,192.168.1.101,0.61
2024-06-16 10:56:18,servidor2,192.168.1.102,0.61
2024-06-16 10:56:18,servidor3,192.168.1.103,0.61
2024-06-16 10:56:18,nodoAplicación,192.168.1.111,0.61
2024-06-16 10:56:18,nodoBBDD,192.168.1.112,0.61
2024-06-16 10:56:18,nodoRegistro,192.168.1.113,0.61
2024-06-16 10:56:18,nodoIngreso,192.168.1.114,0.61
2024-06-16 10:56:18,grafana,192.168.1.241,0.61
2024-06-16 10:56:18,prometheus,192.168.1.251,0.61
2024-06-16 11:01:18,servidor1,192.168.1.101,0.27
2024-06-16 11:01:18,servidor2,192.168.1.102,0.27
2024-06-16 11:01:18,servidor3,192.168.1.103,0.27
2024-06-16 11:01:18,nodoAplicación,192.168.1.111,0.27
2024-06-16 11:01:18,nodoBBDD,192.168.1.112,0.27
2024-06-16 11:01:18,nodoRegistro,192.168.1.113,0.27
2024-06-16 11:01:18,nodoIngreso,192.168.1.114,0.27
2024-06-16 11:01:18,grafana,192.168.1.241,0.27
2024-06-16 11:01:18,prometheus,192.168.1.251,0.27
2024-06-16 11:06:18,servidor1,192.168.1.101,0.63
2024-06-16 11:06:18,servidor2,192.168.1.102,0.63
2024-06-16 11:06:18,servidor3,192.168.1.103,0.63
2024-06-16 11:06:18,nodoAplicación,192.168.1.111,0.63
2024-06-16 11:06:18,nodoBBDD,192.168.1.112,0.63
2024-06-16 11:06:18,nodoRegistro,192.168.1.113,0.63
2024-06-16 11:06:18,nodoIngreso,192.168.1.114,0.63
2024-06-16 11:06:18,grafana,192.168.1.241,0.63
2024-06-16 11:06:18,prometheus,192.168.1.251,0.63
2024-06-16 11:11:18,servidor1,192.168.1.101,0.9
2024-06-16 11:11:18,servidor2,192.168.1.102,0.9
2024-06-16 11:11:18,servidor3,192.168.1.103,0.9
2024-06-16 11:11:18,nodoAplicación,192.168.1.111,0.9
2024-06-16 11:11:18,nodoBBDD,192.168.1.112,0.9
2024-06-16 11:11:18,nodoRegistro,192.168.1.113,0.9
2024-06-16 11:11:18,nodoIngreso,192.168.1.114,0.9
2024-06-16 11:11:18,grafana,192.168.1.241,0.9
2024-06-16 11:11:18,prometheus,192.168.1.251,0.9
2024-06-16 11:16:18,servidor1,192.168.1.101,0.34
2024-06-16 11:16:18,servidor2,192.168.1.102,0.34
2024-06-16 11:16:18,servidor3,192.168.1.103,0.34
2024-06-16 11:16:18,nodoAplicación,192.168.1.111,0.34
2024-06-16 11:16:18,nodoBBDD,192.168.1.112,0.34
2024-06-16 11:16:18,nodoRegistro,192.168.1.113,0.34
2024-06-16 11:16:18,nodoIngreso,192.168.1.114,0.34
2024-06-16 11:16:18,grafana,192.168.1.241,0.34
2024-06-16 11:16:18,prometheus,192.168.1.251,0.34
2024-06-16 11:21:18,servidor1,192.168.1.101,0.73
2024-06-16 11:21:18,servidor2,192.168.1.102,0.73
2024-06-16 11:21:18,servidor3,192.168.1.103,0.73
2024-06-16 11:21:18,nodoAplicación,192.168.1.111,0.73
2024-06-16 11:21:18,nodoBBDD,192.168.1.112,0.73
2024-06-16 11:21:18,nodoRegistro,192.168.1.113,0.73
2024-06-16 11:21:18,nodoIngreso,192.168.1.114,0.73
2024-06-16 11:21:18,grafana,192.168.1.241,0.73
2024-06-16 11:21:18,prometheus,192.168.1.251,0.73
2024-06-16 11:26:18,servidor1,192.168.1.101,0.23
2024-06-16 11:26:18,servidor2,192.168.1.102,0.23
2024-06-16 11:26:18,servidor3,192.168.1.103,0.23
2024-06-16 11:26:18,nodoAplicación,192.168.1.111,0.23
2024-06-16 11:26:18,nodoBBDD,192.168.1.112,0.23
2024-06-16 11:26:18,nodoRegistro,192.168.1.113,0.23
2024-06-16 11:26:18,nodoIngreso,192.168.1.114,0.23
2024-06-16 11:26:18,grafana,192.168.1.241,0.23
2024-06-16 11:26:18,prometheus,192.168.1.251,0.23
2024-06-16 11:31:18,servidor1,192.168.1.101,0.72
2024-06-16 11:31:18,servidor2,192.168.1.102,0.72
2024-06-16 11:31:18,servidor3,192.168.1.103,0.72
2024-06-16 11:31:18,nodoAplicación,192.168.1.111,0.72
2024-06-16 11:31:18,nodoBBDD,192.168.1.112,0.72
2024-06-16 11:31:18,nodoRegistro,192.168.1.113,0.72
2024-06-16 11:31:18,nodoIngreso,192.168.1.114,0.72
2024-06-16 11:31:18,grafana,192.168.1.241,0.72
2024-06-16 11:31:18,prometheus,192.168.1.251,0.72
2024-06-16 11:36:18,servidor1,192.168.1.101,0.26
2024-06-16 11:36:18,servidor2,192.168.1.102,0.26
2024-06-16 11:36:18,servidor3,192.168.1.103,0.26
2024-06-16 11:36:18,nodoAplicación,192.168.1.111,0.26
2024-06-16 11:36:18,nodoBBDD,192.168.1.112,0.26
2024-06-16 11:36:18,nodoRegistro,192.168.1.113,0.26
2024-06-16 11:36:18,nodoIngreso,192.168.1.114,0.26
2024-06-16 11:36:18,grafana,192.168.1.241,0.26
2024-06-16 11:36:18,prometheus,192.168.1.251,0.26
2024-06-16 11:41:18,servidor1,192.168.1.101,0.9
2024-06-16 11:41:18,servidor2,192.168.1.102,0.9
2024-06-16 11:41:18,servidor3,192.168.1.103,0.9
2024-06-16 11:41:18,nodoAplicación,192.168.1.111,0.9
2024-06-16 11:41:18,nodoBBDD,192.168.1.112,0.9
2024-06-16 11:41:18,nodoRegistro,192.168.1.113,0.9
2024-06-16 11:41:18,nodoIngreso,192.168.1.114,0.9
2024-06-16 11:41:18,grafana,192.168.1.241,0.9
2024-06-16 11:41:18,prometheus,192.168.1.251,0.9
2024-06-16 11:46:18,servidor1,192.168.1.101,0.39
2024-06-16 11:46:18,servidor2,192.168.1.102,0.39
2024-06-16 11:46:18,servidor3,192.168.1.103,0.39
2024-06-16 11:46:18,nodoAplicación,192.168.1.111,0.39
2024-06-16 11:46:18,nodoBBDD,192.168.1.112,0.39
2024-06-16 11:46:18,nodoRegistro,192.168.1.113,0.39
2024-06-16 11:46:18,nodoIngreso,192.168.1.114,0.39
2024-06-16 11:46:18,grafana,192.168.1.241,0.39
2024-06-16 11:46:18,prometheus,192.168.1.251,0.39
2024-06-16 11:51:18,servidor1,192.168.1.101,0.6
2024-06-16 11:51:18,servidor2,192.168.1.102,0.6
2024-06-16 11:51:18,servidor3,192.168.1.103,0.6
2024-06-16 11:51:18,nodoAplicación,192.168.1.111,0.6
2024-06-16 11:51:18,nodoBBDD,192.168.1.112,0.6
2024-06-16 11:51:18,nodoRegistro,192.168.1.113,0.6
2024-06-16 11:51:18,nodoIngreso,192.168.1.114,0.6
2024-06-16 11:51:18,grafana,192.168.1.241,0.6
2024-06-16 11:51:18,prometheus,192.168.1.251,0.6
2024-06-16 11:56:18,servidor1,192.168.1.101,0.59
2024-06-16 11:56:18,servidor2,192.168.1.102,0.59
2024-06-16 11:56:18,servidor3,192.168.1.103,0.59
2024-06-16 11:56:18,nodoAplicación,192.168.1.111,0.59
2024-06-16 11:56:18,nodoBBDD,192.168.1.112,0.59
2024-06-16 11:56:18,nodoRegistro,192.168.1.113,0.59
2024-06-16 11:56:18,nodoIngreso,192.168.1.114,0.59
2024-06-16 11:56:18,grafana,192.168.1.241,0.59
2024-06-16 11:56:18,prometheus,192.168.1.251,0.59
2024-06-16 12:01:18,servidor1,192.168.1.101,0.84
2024-06-16 12:01:18,servidor2,192.168.1.102,0.84
2024-06-16 12:01:18,servidor3,192.168.1.103,0.84
2024-06-16 12:01:18,nodoAplicación,192.168.1.111,0.84
2024-06-16 12:01:18,nodoBBDD,192.168.1.112,0.84
2024-06-16 12:01:18,nodoRegistro,192.168.1.113,0.84
2024-06-16 12:01:18,nodoIngreso,192.168.1.114,0.84
2024-06-16 12:01:18,grafana,192.168.1.241,0.84
2024-06-16 12:01:18,prometheus,192.168.1.251,0.84
2024-06-16 12:06:18,servidor1,192.168.1.101,0.39
2024-06-16 12:06:18,servidor2,192.168.1.102,0.39
2024-06-16 12:06:18,servidor3,192.168.1.103,0.39
2024-06-16 12:06:18,nodoAplicación,192.168.1.111,0.39
2024-06-16 12:06:18,nodoBBDD,192.168.1.112,0.39
2024-06-16 12:06:18,nodoRegistro,192.168.1.113,0.39
2024-06-16 12:06:18,nodoIngreso,192.168.1.114,0.39
2024-06-16 12:06:18,grafana,192.168.1.241,0.39
2024-06-16 12:06:18,prometheus,192.168.1.251,0.39
2024-06-16 12:11:18,servidor1,192.168.1.101,0.91
2024-06-16 12:11:18,servidor2,192.168.1.102,0.91
2024-06-16 12:11:18,servidor3,192.168.1.103,0.91
2024-06-16 12:11:18,nodoAplicación,192.168.1.111,0.91
2024-06-16 12:11:18,nodoBBDD,192.168.1.112,0.91
2024-06-16 12:11:18,nodoRegistro,192.168.1.113,0.91
2024-06-16 12:11:18,nodoIngreso,192.168.1.114,0.91
2024-06-16 12:11:18,grafana,192.168.1.241,0.91
2024-06-16 12:11:18,prometheus,192.168.1.251,0.91
2024-06-16 12:16:18,servidor1,192.168.1.101,0.29
2024-06-16 12:16:18,servidor2,192.168.1.102,0.29
2024-06-16 12:16:18,servidor3,192.168.1.103,0.29
2024-06-16 12:16:18,nodoAplicación,192.168.1.111,0.29
2024-06-16 12:16:18,nodoBBDD,192.168.1.112,0.29
2024-06-16 12:16:18,nodoRegistro,192.168.1.113,0.29
2024-06-16 12:16:18,nodoIngreso,192.168.1.114,0.29
2024-06-16 12:16:18,grafana,192.168.1.241,0.29
2024-06-16 12:16:18,prometheus,192.168.1.251,0.29
2024-06-16 12:21:18,servidor1,192.168.1.101,0.26
2024-06-16 12:21:18,servidor2,192.168.1.102,0.26
2024-06-16 12:21:18,servidor3,192.168.1.103,0.26
2024-06-16 12:21:18,nodoAplicación,192.168.1.111,0.26
2024-06-16 12:21:18,nodoBBDD,192.168.1.112,0.26
2024-06-16 12:21:18,nodoRegistro,192.168.1.113,0.26
2024-06-16 12:21:18,nodoIngreso,192.168.1.114,0.26
2024-06-16 12:21:18,grafana,192.168.1.241,0.26
2024-06-16 12:21:18,prometheus,192.168.1.251,0.26
2024-06-16 12:26:18,servidor1,192.168.1.101,0.19
2024-06-16 12:26:18,servidor2,192.168.1.102,0.19
2024-06-16 12:26:18,servidor3,192.168.1.103,0.19
2024-06-16 12:26:18,nodoAplicación,192.168.1.111,0.19
2024-06-16 12:26:18,nodoBBDD,192.168.1.112,0.19
2024-06-16 12:26:18,nodoRegistro,192.168.1.113,0.19
2024-06-16 12:26:18,nodoIngreso,192.168.1.114,0.19
2024-06-16 12:26:18,grafana,192.168.1.241,0.19
2024-06-16 12:26:18,prometheus,192.168.1.251,0.19
2024-06-16 12:31:18,servidor1,192.168.1.101,0.2
2024-06-16 12:31:18,servidor2,192.168.1.102,0.2
2024-06-16 12:31:18,servidor3,192.168.1.103,0.2
2024-06-16 12:31:18,nodoAplicación,192.168.1.111,0.2
2024-06-16 12:31:18,nodoBBDD,192.168.1.112,0.2
2024-06-16 12:31:18,nodoRegistro,192.168.1.113,0.2
2024-06-16 12:31:18,nodoIngreso,192.168.1.114,0.2
2024-06-16 12:31:18,grafana,192.168.1.241,0.2
2024-06-16 12:31:18,prometheus,192.168.1.251,0.2
2024-06-16 12:36:18,servidor1,192.168.1.101,0.78
2024-06-16 12:36:18,servidor2,192.168.1.102,0.78
2024-06-16 12:36:18,servidor3,192.168.1.103,0.78
2024-06-16 12:36:18,nodoAplicación,192.168.1.111,0.78
2024-06-16 12:36:18,nodoBBDD,192.168.1.112,0.78
2024-06-16 12:36:18,nodoRegistro,192.168.1.113,0.78
2024-06-16 12:36:18,nodoIngreso,192.168.1.114,0.78
2024-06-16 12:36:18,grafana,192.168.1.241,0.78
2024-06-16 12:36:18,prometheus,192.168.1.251,0.78
2024-06-16 12:41:18,servidor1,192.168.1.101,0.57
2024-06-16 12:41:18,servidor2,192.168.1.102,0.57
2024-06-16 12:41:18,servidor3,192.168.1.103,0.57
2024-06-16 12:41:18,nodoAplicación,192.168.1.111,0.57
2024-06-16 12:41:18,nodoBBDD,192.168.1.112,0.57
2024-06-16 12:41:18,nodoRegistro,192.168.1.113,0.57
2024-06-16 12:41:18,nodoIngreso,192.168.1.114,0.57
2024-06-16 12:41:18,grafana,192.168.1.241,0.57
2024-06-16 12:41:18,prometheus,192.168.1.251,0.57
2024-06-16 12:46:18,servidor1,192.168.1.101,0.65
2024-06-16 12:46:18,servidor2,192.168.1.102,0.65
2024-06-16 12:46:18,servidor3,192.168.1.103,0.65
2024-06-16 12:46:18,nodoAplicación,192.168.1.111,0.65
2024-06-16 12:46:18,nodoBBDD,192.168.1.112,0.65
2024-06-16 12:46:18,nodoRegistro,192.168.1.113,0.65
2024-06-16 12:46:18,nodoIngreso,192.168.1.114,0.65
2024-06-16 12:46:18,grafana,192.168.1.241,0.65
2024-06-16 12:46:18,prometheus,192.168.1.251,0.65
2024-06-16 12:51:18,servidor1,192.168.1.101,0.96
2024-06-16 12:51:18,servidor2,192.168.1.102,0.96
2024-06-16 12:51:18,servidor3,192.168.1.103,0.96
2024-06-16 12:51:18,nodoAplicación,192.168.1.111,0.96
2024-06-16 12:51:18,nodoBBDD,192.168.1.112,0.96
2024-06-16 12:51:18,nodoRegistro,192.168.1.113,0.96
2024-06-16 12:51:18,nodoIngreso,192.168.1.114,0.96
2024-06-16 12:51:18,grafana,192.168.1.241,0.96
2024-06-16 12:51:18,prometheus,192.168.1.251,0.96
2024-06-16 12:56:18,servidor1,192.168.1.101,0.13
2024-06-16 12:56:18,servidor2,192.168.1.102,0.13
2024-06-16 12:56:18,servidor3,192.168.1.103,0.13
2024-06-16 12:56:18,nodoAplicación,192.168.1.111,0.13
2024-06-16 12:56:18,nodoBBDD,192.168.1.112,0.13
2024-06-16 12:56:18,nodoRegistro,192.168.1.113,0.13
2024-06-16 12:56:18,nodoIngreso,192.168.1.114,0.13
2024-06-16 12:56:18,grafana,192.168.1.241,0.13
2024-06-16 12:56:18,prometheus,192.168.1.251,0.13
2024-06-16 13:01:18,servidor1,192.168.1.101,0.76
2024-06-16 13:01:18,servidor2,192.168.1.102,0.76
2024-06-16 13:01:18,servidor3,192.168.1.103,0.76
2024-06-16 13:01:18,nodoAplicación,192.168.1.111,0.76
2024-06-16 13:01:18,nodoBBDD,192.168.1.112,0.76
2024-06-16 13:01:18,nodoRegistro,192.168.1.113,0.76
2024-06-16 13:01:18,nodoIngreso,192.168.1.114,0.76
2024-06-16 13:01:18,grafana,192.168.1.241,0.76
2024-06-16 13:01:18,prometheus,192.168.1.251,0.76
2024-06-16 13:06:18,servidor1,192.168.1.101,0.23
2024-06-16 13:06:18,servidor2,192.168.1.102,0.23
2024-06-16 13:06:18,servidor3,192.168.1.103,0.23
2024-06-16 13:06:18,nodoAplicación,192.168.1.111,0.23
2024-06-16 13:06:18,nodoBBDD,192.168.1.112,0.23
2024-06-16 13:06:18,nodoRegistro,192.168.1.113,0.23
2024-06-16 13:06:18,nodoIngreso,192.168.1.114,0.23
2024-06-16 13:06:18,grafana,192.168.1.241,0.23
2024-06-16 13:06:18,prometheus,192.168.1.251,0.23
2024-06-16 13:11:18,servidor1,192.168.1.101,0.91
2024-06-16 13:11:18,servidor2,192.168.1.102,0.91
2024-06-16 13:11:18,servidor3,192.168.1.103,0.91
2024-06-16 13:11:18,nodoAplicación,192.168.1.111,0.91
2024-06-16 13:11:18,nodoBBDD,192.168.1.112,0.91
2024-06-16 13:11:18,nodoRegistro,192.168.1.113,0.91
2024-06-16 13:11:18,nodoIngreso,192.168.1.114,0.91
2024-06-16 13:11:18,grafana,192.168.1.241,0.91
2024-06-16 13:11:18,prometheus,192.168.1.251,0.91
2024-06-16 13:16:18,servidor1,192.168.1.101,0.36
2024-06-16 13:16:18,servidor2,192.168.1.102,0.36
2024-06-16 13:16:18,servidor3,192.168.1.103,0.36
2024-06-16 13:16:18,nodoAplicación,192.168.1.111,0.36
2024-06-16 13:16:18,nodoBBDD,192.168.1.112,0.36
2024-06-16 13:16:18,nodoRegistro,192.168.1.113,0.36
2024-06-16 13:16:18,nodoIngreso,192.168.1.114,0.36
2024-06-16 13:16:18,grafana,192.168.1.241,0.36
2024-06-16 13:16:18,prometheus,192.168.1.251,0.36
2024-06-16 13:21:18,servidor1,192.168.1.101,0.93
2024-06-16 13:21:18,servidor2,192.168.1.102,0.93
2024-06-16 13:21:18,servidor3,192.168.1.103,0.93
2024-06-16 13:21:18,nodoAplicación,192.168.1.111,0.93
2024-06-16 13:21:18,nodoBBDD,192.168.1.112,0.93
2024-06-16 13:21:18,nodoRegistro,192.168.1.113,0.93
2024-06-16 13:21:18,nodoIngreso,192.168.1.114,0.93
2024-06-16 13:21:18,grafana,192.168.1.241,0.93
2024-06-16 13:21:18,prometheus,192.168.1.251,0.93
2024-06-16 13:26:18,servidor1,192.168.1.101,0.25
2024-06-16 13:26:18,servidor2,192.168.1.102,0.25
2024-06-16 13:26:18,servidor3,192.168.1.103,0.25
2024-06-16 13:26:18,nodoAplicación,192.168.1.111,0.25
2024-06-16 13:26:18,nodoBBDD,192.168.1.112,0.25
2024-06-16 13:26:18,nodoRegistro,192.168.1.113,0.25
2024-06-16 13:26:18,nodoIngreso,192.168.1.114,0.25
2024-06-16 13:26:18,grafana,192.168.1.241,0.25
2024-06-16 13:26:18,prometheus,192.168.1.251,0.25
2024-06-16 13:31:18,servidor1,192.168.1.101,0.37
2024-06-16 13:31:18,servidor2,192.168.1.102,0.37
2024-06-16 13:31:18,servidor3,192.168.1.103,0.37
2024-06-16 13:31:18,nodoAplicación,192.168.1.111,0.37
2024-06-16 13:31:18,nodoBBDD,192.168.1.112,0.37
2024-06-16 13:31:18,nodoRegistro,192.168.1.113,0.37
2024-06-16 13:31:18,nodoIngreso,192.168.1.114,0.37
2024-06-16 13:31:18,grafana,192.168.1.241,0.37
2024-06-16 13:31:18,prometheus,192.168.1.251,0.37
2024-06-16 13:36:18,servidor1,192.168.1.101,0.89
2024-06-16 13:36:18,servidor2,192.168.1.102,0.89
2024-06-16 13:36:18,servidor3,192.168.1.103,0.89
2024-06-16 13:36:18,nodoAplicación,192.168.1.111,0.89
2024-06-16 13:36:18,nodoBBDD,192.168.1.112,0.89
2024-06-16 13:36:18,nodoRegistro,192.168.1.113,0.89
2024-06-16 13:36:18,nodoIngreso,192.168.1.114,0.89
2024-06-16 13:36:18,grafana,192.168.1.241,0.89
2024-06-16 13:36:18,prometheus,192.168.1.251,0.89
2024-06-16 13:41:18,servidor1,192.168.1.101,0.95
2024-06-16 13:41:18,servidor2,192.168.1.102,0.95
2024-06-16 13:41:18,servidor3,192.168.1.103,0.95
2024-06-16 13:41:18,nodoAplicación,192.168.1.111,0.95
2024-06-16 13:41:18,nodoBBDD,192.168.1.112,0.95
2024-06-16 13:41:18,nodoRegistro,192.168.1.113,0.95
2024-06-16 13:41:18,nodoIngreso,192.168.1.114,0.95
2024-06-16 13:41:18,grafana,192.168.1.241,0.95
2024-06-16 13:41:18,prometheus,192.168.1.251,0.95
2024-06-16 13:46:18,servidor1,192.168.1.101,0.75
2024-06-16 13:46:18,servidor2,192.168.1.102,0.75
2024-06-16 13:46:18,servidor3,192.168.1.103,0.75
2024-06-16 13:46:18,nodoAplicación,192.168.1.111,0.75
2024-06-16 13:46:18,nodoBBDD,192.168.1.112,0.75
2024-06-16 13:46:18,nodoRegistro,192.168.1.113,0.75
2024-06-16 13:46:18,nodoIngreso,192.168.1.114,0.75
2024-06-16 13:46:18,grafana,192.168.1.241,0.75
2024-06-16 13:46:18,prometheus,192.168.1.251,0.75
2024-06-16 13:51:18,servidor1,192.168.1.101,0.44
2024-06-16 13:51:18,servidor2,192.168.1.102,0.44
2024-06-16 13:51:18,servidor3,192.168.1.103,0.44
2024-06-16 13:51:18,nodoAplicación,192.168.1.111,0.44
2024-06-16 13:51:18,nodoBBDD,192.168.1.112,0.44
2024-06-16 13:51:18,nodoRegistro,192.168.1.113,0.44
2024-06-16 13:51:18,nodoIngreso,192.168.1.114,0.44
2024-06-16 13:51:18,grafana,192.168.1.241,0.44
2024-06-16 13:51:18,prometheus,192.168.1.251,0.44
2024-06-16 13:56:18,servidor1,192.168.1.101,0.23
2024-06-16 13:56:18,servidor2,192.168.1.102,0.23
2024-06-16 13:56:18,servidor3,192.168.1.103,0.23
2024-06-16 13:56:18,nodoAplicación,192.168.1.111,0.23
2024-06-16 13:56:18,nodoBBDD,192.168.1.112,0.23
2024-06-16 13:56:18,nodoRegistro,192.168.1.113,0.23
2024-06-16 13:56:18,nodoIngreso,192.168.1.114,0.23
2024-06-16 13:56:18,grafana,192.168.1.241,0.23
2024-06-16 13:56:18,prometheus,192.168.1.251,0.23
2024-06-16 14:01:18,servidor1,192.168.1.101,0.91
2024-06-16 14:01:18,servidor2,192.168.1.102,0.91
2024-06-16 14:01:18,servidor3,192.168.1.103,0.91
2024-06-16 14:01:18,nodoAplicación,192.168.1.111,0.91
2024-06-16 14:01:18,nodoBBDD,192.168.1.112,0.91
2024-06-16 14:01:18,nodoRegistro,192.168.1.113,0.91
2024-06-16 14:01:18,nodoIngreso,192.168.1.114,0.91
2024-06-16 14:01:18,grafana,192.168.1.241,0.91
2024-06-16 14:01:18,prometheus,192.168.1.251,0.91
2024-06-16 14:06:18,servidor1,192.168.1.101,0.15
2024-06-16 14:06:18,servidor2,192.168.1.102,0.15
2024-06-16 14:06:18,servidor3,192.168.1.103,0.15
2024-06-16 14:06:18,nodoAplicación,192.168.1.111,0.15
2024-06-16 14:06:18,nodoBBDD,192.168.1.112,0.15
2024-06-16 14:06:18,nodoRegistro,192.168.1.113,0.15
2024-06-16 14:06:18,nodoIngreso,192.168.1.114,0.15
2024-06-16 14:06:18,grafana,192.168.1.241,0.15
2024-06-16 14:06:18,prometheus,192.168.1.251,0.15
2024-06-16 14:11:18,servidor1,192.168.1.101,0.87
2024-06-16 14:11:18,servidor2,192.168.1.102,0.87
2024-06-16 14:11:18,servidor3,192.168.1.103,0.87
2024-06-16 14:11:18,nodoAplicación,192.168.1.111,0.87
2024-06-16 14:11:18,nodoBBDD,192.168.1.112,0.87
2024-06-16 14:11:18,nodoRegistro,192.168.1.113,0.87
